date,open,high,low,close,volume,Name,volatility,avg_return,avg_volume,volume_volatility,momentum,price_range,trend_strength,price_level,volume_to_price_ratio
2018-02-07,1449.0,1460.99,1415.15,1416.78,7162741,AMZN,0.01987651124094118,0.006361569917027826,6301222.75,0.4100390349492588,0.13098108086533083,0.032355058654131144,0.03555846422338317,14.1678,5055.648018746736
2018-02-07,1847.39,1900.37,1836.68,1882.68,491231,PCLN,0.01247731328128498,0.0005379557660431633,455884.35,0.21108710165217434,0.009322947102059252,0.03382943463573195,0.7222483906421749,18.826800000000002,260.9211337030191
2018-02-07,36.81,37.45,36.74,36.93,35634519,T,0.018128932636478905,-0.0005962530040711234,35333803.05,0.3285061072944894,-0.014937316617764797,0.01922556187381535,0.2676056338028134,0.3693,964920.6336311941
2018-02-07,39.82,40.345,39.33,39.48,5693490,PCG,0.010794922024746838,-0.006289178984495286,6076597.05,0.415435130465072,-0.1195361284567352,0.025709219858156045,0.1477832512315256,0.3948,144212.00607902737
2018-02-07,154.22,158.93,153.07,155.15,2918659,ACN,0.011889247593015153,-0.0013014103588321834,2135660.85,0.35689745203387213,-0.02702872193653582,0.03776990009668072,0.35494880546075214,1.5515,18811.853045439897
2018-02-07,45.34,47.04,45.23,45.78,2719608,LEG,0.01697037906402233,-0.0021774552974552163,1614859.15,0.5572288583231779,-0.045255474452554775,0.039536915683704724,0.3038674033149191,0.4578,59406.02883355177
2018-02-07,79.52,81.1,79.28,80.42,1103119,EXR,0.011751715859414218,-0.0015780317311117342,1252305.8,0.6785119363938262,-0.03236674287089397,0.02263118627207154,0.626373626373629,0.8042,13716.973389704053
2018-02-07,106.59,108.265,106.59,107.1,1326764,KSU,0.01805712612917842,-0.0013910891174494012,1650400.1,0.46759250711599387,-0.03050601973386444,0.01563958916900091,0.3044776119402936,1.071,12388.085901027078
2018-02-07,151.61,156.29,151.29,152.83,1485211,MCK,0.019803766821665625,-0.0023007494086480394,1961244.7,0.29726587588422937,-0.048618027888446054,0.03271608977295033,0.3080000000000041,1.5283000000000002,9718.059281554668
2018-02-07,98.86,101.6,98.42,99.61,1996806,TEL,0.011929407621323395,0.0004664055870601036,2265886.7,0.2914767155992576,0.007994333130945216,0.03192450557172967,0.37421383647798756,0.9961,20046.240337315532
